     1.75           9.32876          0.016133          0.141245
     2.25            7.1672         0.0135655          0.102538
     2.75           4.84969         0.0129861         0.0689036
     3.25           2.86773         0.0100309         0.0421811
     3.75           1.39139        0.00627961         0.0237612
     4.25          0.512142        0.00405476         0.0138024
     4.75         0.0110885       0.000800035       0.000524215

  ----   jet 2 pT       ----

     2.50                 0             1e-10                 0
     7.50                 0             1e-10                 0
    12.50                 0             1e-10                 0
    17.50          0.369119       0.000849591        0.00459448
    22.50           10.4262         0.0070171          0.127039
    27.50           6.52003        0.00513759         0.0761383
    32.50            4.2191        0.00397501         0.0474099
    37.50           2.87159        0.00314816         0.0311936
    42.50           2.03557        0.00258757         0.0214627
    47.50           1.48336        0.00207036         0.0152191
    52.50           1.11528        0.00181941         0.0111679
    57.50          0.849346        0.00151817        0.00840599
    62.50          0.663017        0.00133027        0.00638635
    67.50            0.5256        0.00115512        0.00498948
    72.50          0.423073        0.00101984        0.00395826
    77.50          0.343458       0.000919786        0.00317006
    82.50          0.281294       0.000806851        0.00256911
    87.50          0.233383       0.000695887        0.00211638
    92.50          0.195603       0.000651023        0.00175212
    97.50          0.164846       0.000611385        0.00147464

  ----   jet 2 eta      ----

    -4.75        0.00318145       4.10382e-05       9.65825e-05
    -4.25          0.201879       0.000691576        0.00462046
    -3.75          0.463511       0.000982943        0.00671535
    -3.25          0.858696        0.00127174        0.00963904
    -2.75           1.36651        0.00160011         0.0140361
    -2.25           1.93452        0.00186164         0.0203343
    -1.75            2.4807        0.00216778         0.0277431
    -1.25           2.94669        0.00240805         0.0347609
    -0.75           3.26182        0.00258248          0.039955
    -0.25           3.42888        0.00271851         0.0427957
     0.25           3.42994        0.00267861         0.0428152
     0.75           3.26604        0.00255465         0.0399891
     1.25           2.94942        0.00241703         0.0347911
     1.75           2.48422        0.00216041         0.0277853
     2.25           1.93845        0.00186306         0.0203853
     2.75           1.36893        0.00159585          0.014062
     3.25          0.860341        0.00127336        0.00965955
     3.75          0.464332        0.00098531        0.00670602
     4.25          0.202364       0.000692129        0.00462593
     4.75         0.0032086       4.10483e-05       9.94301e-05

  ----   phot. pT       ----

     2.50                 0             1e-10                 0
     7.50         0.0134141       0.000451153       0.000276495
    12.50          0.343618        0.00338486        0.00708078
    17.50          0.180583        0.00211887        0.00372536
    22.50          0.106178        0.00148382        0.00219622
    27.50         0.0659908        0.00105301        0.00136216
    32.50         0.0432739       0.000785634       0.000895779
    37.50         0.0297496       0.000589501       0.000615943
    42.50         0.0214911       0.000473185        0.00044215
    47.50         0.0154285       0.000382595       0.000318868
    52.50         0.0125387       0.000328364       0.000260694
    57.50        0.00882823       0.000254499       0.000183219
    62.50        0.00685065       0.000214001       0.000142582
    67.50        0.00535339       0.000179474       0.000111434
    72.50        0.00450218       0.000161237       9.41955e-05
    77.50        0.00359884       0.000136265       7.54268e-05
    82.50        0.00272136       0.000112483       5.73337e-05
    87.50        0.00226146       9.98341e-05       4.76145e-05
    92.50        0.00170055       8.12648e-05       3.59334e-05
    97.50        0.00147814       7.38515e-05       3.12465e-05

  ----   phot. eta      ----

    -4.75                 0             1e-10                 0
    -4.25                 0             1e-10                 0
    -3.75                 0             1e-10                 0
    -3.25                 0             1e-10                 0
    -2.75        0.00177294       9.61003e-05       3.61576e-05
    -2.25         0.0714323       0.000953474        0.00146445
    -1.75         0.0840591        0.00103963        0.00171339
    -1.25         0.0914397        0.00104384        0.00187288
    -0.75         0.0941671        0.00105609        0.00196038
    -0.25         0.0967197        0.00107742         0.0020395
     0.25         0.0967197        0.00107742         0.0020395
     0.75         0.0941671        0.00105609        0.00196038
     1.25         0.0914397        0.00104384        0.00187288
     1.75         0.0840591        0.00103963        0.00171339
     2.25         0.0714323       0.000953474        0.00146445
     2.75        0.00177294       9.61003e-05       3.61576e-05
     3.25                 0             1e-10                 0
     3.75                 0             1e-10                 0
     4.25                 0             1e-10                 0
     4.75                 0             1e-10                 0

  ----   beam thrust    ----

     2.50            236.39          0.249375           5.67406
     7.50           100.026         0.0927766           1.81831
    12.50            45.097         0.0436635          0.778703
    17.50           25.3157         0.0297524           0.42059
    22.50            15.947         0.0234573          0.256206
    27.50           10.7598         0.0203227          0.167797
    32.50           7.55596         0.0183647          0.114596
    37.50           5.54489         0.0169555          0.081773
